CaseID,weight,WORK_1,WORK_2,WORK_3,WORK_4,EMPLOYED,FULLPART,SELFEMPLOYED,OCCUPATION_col,INDUSTRY_col,TEACHSTEM,WORKTYPE_FINAL,SCH2a,SCH2b,SCH3a,SCH3b,SCH3c,SCH3d,SCH4,SCH5a,SCH5b,SCH5c,SCH6a,SCH6b,SCH6c,SCH6d,SCH6e,SCH6f,SCH6g,SCH6h,SCH7,SCH8a,SCH8b,SCH9a,SCH9b,SCH10_flag,SCH10A_1,SCH10A_2,SCH10A_3,SCH10A_4,SCH10A_5,SCH10A_6,SCH10A_Refused,SCH10B_1,SCH10B_2,SCH10B_3,SCH10B_4,SCH10B_5,SCH10B_6,SCH10B_Refused,JOBVALU1_1,JOBVALU1_2,JOBVALU1_3,JOBVALU1_4,JOBVALU1_5,JOBVALU1_6,JOBVALU1_7,JOBVALU1_8,JOBVALU1_Refused,JOBVALU2,AHEADa,AHEADb,AHEADc,AHEADd,AHEADe,AHEADf,AHEADg,TALENT,PROVE,RESPECTA,RESPECTB,FAMSTEM1,FAMSTEM2_1,FAMSTEM2_2,FAMSTEM2_Refused,INTEREST1,STEMJOBa,STEMJOBb,STEMJOBc,STEMJOBd,STEMJOBe,STEMJOBf,STEMJOBg,STEMJOBh,DOV_FORM,REASON1a,REASON1b,REASON1c,REASON1d,REASON1e,REASON1f,REASON1g,REASON2a,REASON2b,REASON2c,REASON2d,REASON2e,REASON2f,REASON2g,TECH1,TECH2,TECH3,TECH4,TECH5,TECH6,GEND1,GEND2,GEND3,GEND4,GEND5,GEND6_a,GEND6_b,GEND6_c,GEND6_d,GEND6_Refused,ETHN1,ETHN2a,ETHN2b,ETHN2c,ETHN2d,ETHN3a,ETHN3b,ETHN3c,ETHN3d,ETHN4,ETHN5,ETHN6_a,ETHN6_b,ETHN6_c,ETHN6_d,ETHN6_Refused,GENDJOB1,ETHNJOB1,GENDDISC_a,GENDDISC_b,GENDDISC_c,GENDDISC_d,GENDDISC_e,GENDDISC_f,GENDDISC_g,GENDDISC_h,GENDDISC_i,GENDDISC_Refused,ETHNDISC_a,ETHNDISC_b,ETHNDISC_c,ETHNDISC_d,ETHNDISC_e,ETHNDISC_f,ETHNDISC_g,ETHNDISC_h,ETHNDISC_i,ETHNDISC_Refused,HARASS1,HARASS2,HARASS3,VOTECH,RELATE1,RELATE2,SCICOUR1,MATHCOUR1,FIRSTCOLL,PARTY,PARTYLN,IDEO,PUBLIC,XSPANISH,Xparent,PPCM1301_col,PPCM0166,ppagecat,ppagect4,PPETHM,PPGENDER,PPHHHEAD,HH_INCOME_col,PPMARIT,PPMSACAT,PPREG4,SCH1_OE1_col,SCH1_OE2_col,SCH1_OE3_col,SCH7_OE1_col,INTEREST2_OE,INTEREST3_OE1_col,INTEREST3_OE2_col,INTEREST3_OE3_col,ETHNJOB2_OE1_col,ETHNJOB2_OE2_col,GENDJOB2_OE1_col,GENDJOB2_OE2_col,GENDJOB2_OE3_col,DEGREE1_computer,DEGREE1_math,DEGREE1_life,DEGREE1_physical,DEGREE1_engineering,DEGREE1_health,DEGREE1_otherstem,DEGREE1_othernonstem,DEGREE2_computer,DEGREE2_math,DEGREE2_life,DEGREE2_physical,DEGREE2_engineering,DEGREE2_health,DEGREE2_otherstem,DEGREE2_othernonstem,STEM_DEGREE,SCICOUR2_t,MATHCOUR2_t,PPT017_t,PPT18OV_t,PPHHSIZE_t,EDUC4CAT,RACE_col,RECONA_col,RECONB_col,RECONC_col
4941,0.0821,2,1,2,2,1,2,2,12,16,8,1,2,2,2,2,2,3,3,3,3,3,1,2,1,1,1,2,1,2,1,1,1,2,1,1,0,1,1,1,0,0,0, , , , , , , ,0,1,1,0,1,1,1,0,0,6,2,3,2,1,3,1,1,2,1,3,3,1,1,0,0, ,1,1,3,1,1,3,1,1,2,1,1,1,1,2,3,1,2,2,2,1,2,3,1,2,1,1,3,1,1,2,1,1,3,3,1,1,1,0,0,1,1,3,3,3,1,3,3,3,2,2,1,1,1,0,0,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,2,1,1,1,1,2,4,1,2,2,1,1,3,5,2,2,1,2,1,3,1,1,2,101, , , , , , , , , , , , ,0,0,0,0,0,1,0,1, , , , , , , , ,1,98,98,1,2,3,3,1, , , 
4942,0.1492,1,2,2,2,1,1,2,12,16,8,1,1,2,2,2,3,2,3,4,3,3,2,2,1,1,1,2,1,2,3,1,2,1,9,1,0,0,0,1,0,0,0, , , , , , , ,0,1,0,0,0,0,0,0,0,2,1,3,3,3,3,1,3,2,3,2,2,1,1,0,0, ,1,3,3,3,3,3,3,3,2,2,3,3,2,2,1,2,3,2,3,3,9,1,2,3,2,3,3,2,3,2,1,1,3,3,0,0,0,1,0,3,1,1,1,1,1,1,1,1,3,3,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,1,1,1,1,2,3,1,2,1,1,1,2,3,3,2,1,2,1,2,1,1,3,104, , , , , , , , , , , , ,0,0,0,0,0,1,0,0, , , , , , , , ,1,5,3,4,2,6,2,1, , , 
4945,1.3562,1,2,2,1,1,1,1,22,10,8,2,2,1,2,2,2,2,2,3,3,3,2,2,2,3,2,2,2,2,3,1,1,2,1,1,0,0,0,1,0,0,0, , , , , , , ,0,0,1,0,0,0,0,0,0,3,9,2,2,2,2,1,1,3,3,2,3,2, , , ,3,2,2,3,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,4, , , , , ,3,2,2,2,2,2,2,1,2,2,3,0,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2, , ,2,2,2,2, ,5, ,1,2,1,4,2,1,1,1,1,1,5,1,3,111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,1,2,1, , , 
4946,1.1744,1,2,2,2,1,1,2,10,12,8,2,1,2,2,2,2,2,4,4,4,4,1,1,1,2,1,2,1,2,1,2,2,2,2,1, , , , , , , ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,1,3,3,1,1,1,3,2,2,2, , , ,4,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,3,3,1,1,1,3,3,0,0,0,1,0,1,1,1,1,1,1,1,1,1,3,3,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,1,2,1, ,1, ,1,2,2,4,4,3,1,1,1,5,1,1,3,300, , , , , , , , , , , , ,0,0,0,0,1,0,0,1, , , , , , , , ,1, ,3,0,1,1,2,1, , , 
4947,0.3719,1,2,2,2,1,1,2,11,16,8,1,3,3,2,4,4,3,4,4,4,4,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,0,0,0,0,0,0, , , , , , , ,1,1,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,4,4,1,2,1,1,0,0, ,2,3,1,1,2,1,3,1,2,1,2,2,1,3,3,3,3,1,1,1,3,3,3,2,3,1,2,1,1,3,1,1,3,4, , , , , ,2,1,3,3,2,1,3,3,2,3,5, , , , , ,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,3,2,2,2,1,1,1,2,2,3,2,5,2,1,1,1,5,3,2,4,1,1,5,1,1,3,998, , , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,98, ,2,2,4,4,1, , , 
4948,0.0785,1,2,2,2,1,1,2,13,16,8,1,2,2,2,3,3,2,2,3,3,3,2,1,1,1,1,1,1,2,1,1,1,2,2,1,0,1,0,1,0,0,0, , , , , , , ,1,1,0,1,1,1,1,0,0,1,1,3,2,3,3,1,1,1,1,3,3,1,1,0,0, ,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,9,2,3,1,0,0,0,0,2,1,3,3,2,1,3,3,2,1,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,1,1,1,1,2,3,1,2, ,1,2,1,7,2,1,4,1,0,1,5,1,4,100, , , , , , , , , , , , ,0,0,0,0,0,1,0,0, , , , , , , , ,1,98,98,0,1,1,3,1, , , 
4949,1.0699,1,2,2,2,1,1,2,1,19,8,2,3,2,2,2,2,2,4,4,3,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1, , , , , , , ,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,2,1,1,2,1,3,1,1,1,2,1,1,1,1,0,0,5,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,1,2,1,1,3,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,3,1,1,2,2,3,2,4, ,1,2,3,4,4,3,1,1,1,5,1,1,3,999, , , , , , , , , , , , ,0,0,0,0,0,0,0,1, , , , , , , , ,2,98, ,0,2,2,3,1, , , 
4950,1.3262,1,2,2,2,1,1,2,1,5,8,2,2,2,3,3,3,2,3,3,3,3,2,1,1,2,1,2,1,1,3,1,2,2,2,1,0,0,0,0,0,1,0, , , , , , , ,1,1,1,0,0,0,0,0,0,1,1,3,2,1,2,1,3,1,2,2,2,1,1,0,0,5,1,3,3,3,3,2,3,3,1,2,2,2,2,2,1,2,9,2,2,2,2,2,1,2,3,2,2,3,2,1,1,1,3,3,1,1,1,0,0,1,1,1,1,1,2,2,2,2,3,3,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1, , ,1,1,2,3,2,3, ,1,2,2,7,4,3,1,1,1,5,1,1,3,102, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,98,0,2,2,2,1, , , 
4951,1.6698,1,2,2,2,1,1,2,2,1,8,2,3,2,2,2,2,2,4,3,3,4,2,1,1,3,2,1,2,2,1,1,1,2,1,1,0,0,0,1,0,0,0, , , , , , , ,0,1,0,0,0,0,1,0,0,2,3,3,3,3,2,3,3,2,4,2,2,1,0,1,0,4,2,3,2,2,2,1,2,2,2,2,9,3,3,2,2,2,2,2,9,3,2,3,3,2,3,2,1,3,2,1,2,3,2,4, , , , , ,3,3,2,9,2,3,2,3,1,2,3,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,2, , ,3,3,2,4,1,3,2,1,1,2,7,5,3,2,2,1,3,3,1,3,104, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2,2, , , 
4952,0.1516,2,1,2,1,1,2,1,10,19,8,2,2,2,2,2,2,2,4,4,4,3,2,2,2,1,2,3,2,2,4,1,1,1,1,1,0,1,0,0,0,0,0, , , , , , , ,0,1,0,1,1,1,1,0,0,6,3,3,3,3,3,3,3,2,3,1,1,1,0,1,0, ,3,3,3,3,3,3,3,3,1,2,3,3,1,2,3,3,2,3,3,1,2,3,2,2,1,1,2,1,1,2,1,1,3,2,1,1,1,0,0,3,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,1,1,1,3,2,3,2,3, ,1,2,3,5,7,4,1,1,1,2,1,0,1,107, , ,98, , , , , , , , , ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,98, ,0,2,2,4,1, , , 
4954,1.2512,1,2,2,2,1,1,2,14,16,8,2,2,3,2,2,2,2,2,2,2,2,3,1,2,2,1,1,1,1,1,2,2,2,2,1, , , , , , , ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,3,3,3,3,3,1,3,1,2,3,3,2, , , ,4,1,3,3,3,1,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,3,0,1,0,0,0,1,1,1,1,1,1,1,1,1,3,2,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1, , , , , ,3,2,2,1,1,1,2,5,2,2,1,2,1,1,1,1,2,113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,1,1, , , 
4955,0.1631,1,2,2,2,1,1,2,4,6,8,1,2,2,2,2,2,2,3,3,3,3,2,1,1,3,2,1,1,2,3,2,1,1,1,1, , , , , , , ,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,1,1,1,1,1,1,1,1,2,2,2,1,1,0,0, ,1,3,2,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,2,3,3,3,2,2,3,3,0,0,1,0,0,9,2,2,2,2,2,2,2,2,3,3,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,2,2,1,2,2,1,2,2, ,4, ,1,2,2,7,3,2,1,1,1,5,1,1,1,102, , , , , , , , , , , , ,0,0,0,0,1,0,0,0, , , , , , , , ,1, ,5,0,2,2,3,1, ,2, 
4956,0.1149,1,2,2,2,1,1,2,3,19,8,1,2,2,1,1,1,1,3,3,3,3,2,1,1,1,2,1,1,2,3,2,1,2,2,1, , , , , , , ,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3,2,1,2,3,3,2,2,2,2,1,0,1,0, ,1,3,1,2,3,2,1,1,1,2,3,1,1,1,3,2,1,3,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,3,0,1,0,0,0,2,1,3,3,1,1,3,3,1,2,3,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,2,2,1,2,2,1,1,2,3,2,3, ,1,2,3,5,5,4,2,2,1,5,1,1,2,102, , , , , , , ,48, , , , ,1,0,0,0,0,0,0,0, , , , , , , , ,1,2,8,0,4,4,3,2,1, , 
4957,1.0437,1,2,2,2,1,1,2,27,8,8,2,2,3,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,3,2,1,1,1,1, , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0, ,3,3,3,3,3,3,3,4,4,4,4,2, , , ,5,9,9,9,9,9,9,9,9,2,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,3,3,9,9,9,9,9,9,5, , , , , ,3,9,9,9,9,9,9,9,9,9,9, , , , , ,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2, , , , , ,1, ,5,1,1,1,9,4,4,3,1,1,1,4,1,1,1,999, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,1,1, , , 
4958,0.0525,1,2,2,2,1,1,2,5,12,8,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,1,2,2,2,1,0,1,1,1,0,0,0, , , , , , , ,0,0,1,1,1,1,1,0,0,7,1,3,2,3,3,1,2,2,1,4,2,2, , , , ,1,1,1,1,1,1,1,2,1,2,3,3,2,3,1,3,1,2,3,2,2,3,1,2,3,2,2,3,2,3,1,1,1,2,1,1,1,0,0,1,2,1,1,1,2,1,1,1,3,2,1,1,1,0,0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,1,1,2,1,1,1,1, ,2, ,1,2,1,7,6,4,1,1,1,3,1,1,4,104, , , , , , , ,83, , , , ,0,0,1,0,0,0,0,0, , , , , , , , ,1,15,1,0,2,2,3,1, , ,1
4959,0.1239,1,2,2,2,1,1,2,13,16,8,1,2,2,3,2,2,2,2,3,2,3,2,1,1,1,2,1,1,2,1,1,1,2,1,1,0,0,0,1,0,0,0, , , , , , , ,0,0,0,0,0,1,0,0,0,6,3,3,1,3,3,1,3,1,3,1,1,1,0,1,0, ,1,1,2,3,1,3,1,3,1,3,1,2,1,1,3,1,2,2,2,2,2,2,3,2,1,1,2,3,2,3,2,1,3,1,0,0,1,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,1,1,1,2,1,2,1, ,4, ,1,2,3,6,5,3,1,2,1,3,3,1,3,111, , , , , , , , , , , , ,0,0,0,0,0,1,0,0, , , , , , , , ,1, ,1,1,3,4,2,1, , , 
4960,0.9806,2,2,2,1,1,2,1,10,22,8,2,1,2,1,1,1,1,2,4,2,1,1,2,2,2,1,3,2,2,3,1,1,2,2,1,0,0,0,0,0,1,0, , , , , , , ,1,0,1,0,0,1,0,0,0,3,1,3,2,1,3,1,3,1, , , ,1,1,1,0,5,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,3,3,9,3,3,1,1,1,5, , , , , ,3,1,1,1,1,1,1,1,1,1,5, , , , , ,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2,1,1,1,1,2,1, ,2, ,1,2,4,1,2,2,1,1,1,5,1,1,1,104, , , , , , , , , , , , ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,98,6,0,2,2,4,1, , , 
4962,3.1162,2,1,2,2,2,3,3, , ,8,3,2,2,2,2,3,3,3,4,2,2,2,1,1,2,2,1,1,1,4,1,2,2,2,1,0,1,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,1,0, ,1,1,3,1,3,2,1,1,1,1,3,3,2,3,3,2,1,1,1,1,3,3,1,2,3,1,2,1,1, , , , ,1,1,1,1,0,0, , , , , , , , , , ,1,1,1,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,2,2,1,2, ,3, ,1,2,2,7,5,4,1,2,1,3,1,1,1,300, , ,24, , , , , , , , , ,0,0,0,0,0,0,0,1, , , , , , , , ,2, , ,0,2,2,2,1, , , 
4963,0.132,1,2,2,2,1,1,2,3,15,8,1,1,2,2,3,3,4,3,4,3,3,2,3,1,3,2,1,1,2,3,1,1,1,2,1,1,1,0,1,0,0,0, , , , , , , ,0,1,0,1,1,1,1,0,0,2,3,3,1,3,3,1,3,2,4,2,1,1,0,1,0, ,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,1,1,3,1,3,2,1,2,3,1,2,3,1,2,2,3,3,1,1,1,1,0,0,1,1,1,1,1,1,2,2,2,3,1,1,1,1,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,3,2,2,1,1,2,3,2,3,2,3,1,2,1,1,3,3,2,4,2,1,2,4,0,3,300, , , , , , , , , , , , ,0,0,0,0,0,0,0,1, , , , , , , , ,2, , ,2,1,3,3,1,2, , 
4964,3.773,2,2,2,2,2,3,3,88,88,8,3,2,2,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,1,1,2,1,1,0,1,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , ,1,2,3,1,2,2,1,3,2,2,2,3,1,3,3,2,1,1,3,1,1,3,1,3,3,2,3,3,2, , , , ,3,1,1,1,0,0, , , , , , , , , , ,2,1,1,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,2, , ,2,2,1,1, ,3, ,1,2,6,8,7,4,1,1,1,3,1,1,1,112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,2,2,1, , , 
4965,0.3511,1,2,2,2,1,1,2,13,16,8,1,3,3,1,1,3,2,2,2,2,2,3,2,2,3,3,2,2,3,1,1,1,2,2,1,1,0,1,1,0,0,0, , , , , , , ,0,1,0,0,0,0,1,0,0,2,1,3,3,1,3,1,3,4,1,2,1,1,1,0,0, ,3,3,3,1,1,1,3,1,1,2,2,2,2,2,3,2,2,2,2,1,2,3,1,3,1,2,3,1,1,2,1,1,3,2,0,1,0,0,0,3,1,1,2,1,2,2,2,2,3,2,1,1,0,0,0,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,2, , ,1,1,2,2, ,3, ,1,2,2,7,3,2,1,2,0,5,5,1,3,111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,3,0,2,2,2,1, , , 
4967,1.4503,1,2,2,2,1,1,2,24,5,8,2,2,2,2,2,2,2,3,3,3,4,3,1,1,2,1,2,2,3,1,1,1,2,1,1,0,0,0,1,0,0,0, , , , , , , ,0,1,0,0,0,0,0,0,0,2,3,3,3,1,2,3,3,2,1,4,3,2, , , ,2,1,1,3,1,1,1,1,2,1,3,3,2,2,2,1,2,2,1,2,3,3,1,1,3,3,3,2,1,3,3,1,2,2,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,3,4, , , , , ,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,2, , , , , ,1, ,3, ,1,2,2,5,2,1,1,2,0,2,5,1,1,112, , , ,20,54, , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,2,1,1, , , 
4968,1.9545,1,2,2,2,1,1,2,14,16,8,2,2,2,3,3,2,3,3,3,2,3,2,1,1,2,1,1,1,1,3,2,2,2,2,1, , , , , , , ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,9,1,9,1,1,2,2,2,1,1,1,0,0,2,1,1,1,1,1,1,1,1,2,2,1,2,2,3,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,3,3,0,1,0,0,0,1,2,1,2,2,1,1,2,1,1,3,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,9,2,2,1,1,2,2, ,2, ,1,2,2,2,3,2,2,2,1,2,3,1,3,112, , , ,99,24, , , , , , , ,0,0,0,0,0,0,0,1, , , , , , , , ,2,3,2,1,1,2,2,2, , , 
4969,0.9419,2,2,1,2,1,1,1,24,4,8,2,2,2,2,3,2,1,3,3,3,3,2,2,2,2,2,3,2,3,2,2,2,2,2,1, , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0, ,3,3,2,3,3,3,3,2, , , ,2, , , ,3,1,3,3,2,3,2,3,3,2,2,2,3,3,3,2,3,3,1,1,2,2,3,2,3,3,3,3,2,3,3,2,2,3,3,0,0,0,1,0,1,3,3,2,1,2,2,3,3,2,5, , , , , ,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2, , ,3,2,2,2, ,3, ,1,2,4,1,4,3,1,1,1,5,3,1,1,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,3,2,1, , , 
4970,2.5116,1,2,2,2,1,1,2,29,16,8,2,3,2,3,2,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1, , , , , , , ,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,3,1,3,3,1,1,3,1,1,2, , , ,4,1,1,2,1,3,2,1,1,2,2,3,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,3,3,1,2,1,1,2,1,1,1,1,0,0,3,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,1,1,1,1,1,2, ,5, ,1,2,2,1,2,1,4,2,0,4,5,1,4,114, , , , , , , , , , , , ,0,0,0,0,0,1,0,0, , , , , , , , ,1,98,98,0,4,4,2,1, , , 
4971,0.1353,1,2,2,2,1,1,2,12,16,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,1,2,2,2,1,0,0,0,1,0,0,0, , , , , , , ,1,1,1,1,1,1,1,0,0,4,1,3,1,1,3,1,3,2,2,1,1,1,1,0,0, ,1,3,3,3,1,3,1,1,1,2,2,2,3,2,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3,1,1,1,4, , , , , ,1,1,1,1,1,1,1,1,1,3,2,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,1,1,1,1,2,1, ,4, ,1,2,3,7,4,3,1,2,1,4,1,1,1,999, , , , , , , , , , , , ,0,0,0,0,0,1,0,0, , , , , , , , ,1,3,3,0,1,1,2,1, , , 
4975,1.65,1,2,2,2,1,1,2,1,16,8,2,3,3,3,3,4,3,4,3,3,3,1,1,1,2,2,1,1,1,3,1,2,2,2,1,0,0,0,1,0,0,0, , , , , , , ,0,1,0,0,0,0,0,0,0,2,9,3,1,1,3,1,3,2,1,2,3,2, , , ,4,2,1,1,2,1,2,2,1,2,3,3,3,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,5, , , , , ,3,1,1,1,1,1,1,1,9,3,5, , , , , ,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,2,4,4,2,2,2,4,9,9, ,1,2,1,5,2,1,1,2,1,3,1,1,4,998, , , , , , , , , , , , ,0,0,0,0,0,1,0,0, , , , , , , , ,1, , ,0,2,2,2,1, , , 
4976,0.4842,1,2,2,2,1,1,2,13,12,8,1,3,3,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,0,1,0,0,0,0,0, , , , , , , ,1,1,1,0,0,0,0,0,0,1,2,3,2,3,2,1,2,2,3,1,2,1,1,0,0, ,1,1,3,1,1,1,1,1,1,2,2,2,2,3,3,2,1,2,1,3,2,3,2,2,1,1,2,1,2,2,1,1,3,2,0,1,0,0,0,1,1,1,1,1,1,1,1,1,3,2,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,1,1,1,1,2,1, ,2, ,1,2,2,5,1,1,1,2,1,4,5,1,1,101, , , , , , , , , , , , ,0,0,1,0,0,1,0,0, , , , , , , , ,1,98,98,0,3,3,2,1, , , 
4977,1.1912,2,1,2,2,1,2,2,29,16,8,2,1,2,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,1,2,2,1,1,0,1,0,1,0,0,0, , , , , , , ,0,1,1,0,1,0,0,0,0,2,1,1,1,1,3,1,1,1,1,1,1,2, , , ,2,9,9,3,2,9,2,1,2,2,3,3,3,3,3,3,3,2,2,2,3,3,1,1,3,3,3,2,3,3,3,9,9,9,9, , , , , ,1,9,9,9,9,9,9,9,9,3,3,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2, , , , , ,3,9,9, ,1,2,2,4,4,3,4,1,1,1,1,1,3,300, , , ,99,51, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,5,1,1, , , 
